traffic_report_id,published_date,issue_reported,latitude,longitude,address,traffic_report_status,agency
5C82821CE203B916B7D33378F9E30009649E9E90_1559923231,2019-06-07T16:00:31.000Z,Crash Urgent,30.398606,-97.668826,100-114 CANYON RIDGE DR,ARCHIVED,
637250C78DD38A4E6C7E05C62F9FF2E960A977A0_1568936309,2019-09-19T23:38:29.000Z,Crash Service,30.460405,-97.794297,13764 N Us 183 Hwy Svrd Sb,ARCHIVED,
ADABAF1DC5B7F34B10D06F9F8D60E7204053A7C1_1569936931,2019-10-01T13:35:31.000Z,Crash Service,30.354688,-97.727829,2003 W Anderson Ln,ARCHIVED,
E816958259E39339DDC56994E959AA56EF874F92_1563229335,2019-07-15T22:22:15.000Z,Crash Service,30.167197,-97.790934,Cullen Ln & W Slaughter Ln,ARCHIVED,
3433C310742F1C73C2CD2622BFC3CFB7C6D25350_1568305580,2019-09-12T16:26:20.000Z,Traffic Hazard,30.227035,-97.769142,3817-3829 S 1st St,ARCHIVED,
2AD96CC16E625017327B9AA877BBDDFB3532A718_1559262145,2019-05-31T00:22:25.000Z,Traffic Hazard,30.385244,-97.712404,10615 Metric Blvd,ARCHIVED,
8840675B649F219C1D0A37801D4AFE0CE6FAFAE9_1567555455,2019-09-04T00:04:15.000Z,zSTALLED VEHICLE,30.192052,-97.790408,7200-blk S 1st St,ARCHIVED,
60F776C1A235A3C3E62543C3793C36D6CC511DB9_1564545363,2019-07-31T03:56:03.000Z,Traffic Hazard,30.191151,-97.746676,5723 Palo Blanco Ln,ARCHIVED,
177DD4C6C9043D42AD86C6AF3277184F5BBE96FC_1562345981,2019-07-05T16:59:41.000Z,Traffic Hazard,30.167031,-97.78826,101-125 W Slaughter Ln,ARCHIVED,
827AC818D422F57B93682A8478AFA2D4F026513D_1567371630,2019-09-01T21:00:30.000Z,Crash Service,30.373217,-97.7257,9041 Research Blvd Svrd Nb,ARCHIVED,
318C2DE5ADAD5FC591ADC2576EC060DB3021A6AF_1569642352,2019-09-28T03:45:52.000Z,Traffic Hazard,30.347383,-97.75022,5500-6631 N Mopac Expy Nb,ARCHIVED,
E4BD9B6C49214CA8D8AD295FB4B1E7E79022DF16_1568416956,2019-09-13T23:22:36.000Z,COLLISN/ LVNG SCN,30.158291,-97.600366,14400-15229 Pearce Ln,ARCHIVED,
BB7E0878197E923C50408C8CCCEDB73E9630A7F8_1559946046,2019-06-07T22:20:46.000Z,Crash Urgent,30.318413,-97.706874,5805 N Ih 35 Svrd Nb,ARCHIVED,
8D62C4400092573EFA143A5159280E6A68AF5274_1561314158,2019-06-23T18:22:38.000Z,TRFC HAZD/ DEBRIS,30.259245,-97.906397,9100-9350 W Sh 71,ARCHIVED,
CB337DEA7B4AE1A51F41A8388CBCD9457618799D_1565439896,2019-08-10T12:24:56.000Z,TRFC HAZD/ DEBRIS,30.446419,-97.859873,13359 Fm 2769 Rd,ARCHIVED,
3CAA7BA27FC68ED4F63C5458FDAA1B48038FE216_1565367275,2019-08-09T16:14:35.000Z,TRFC HAZD/ DEBRIS,30.410384,-97.631732,14006 Cypress Dr,ARCHIVED,
388082EEB5EE93B2E562236F9D37CD0B5D74F08E_1561737303,2019-06-28T15:55:03.000Z,Crash Urgent,30.276814,-97.684641,Lott Ave & Nickols Ave,ARCHIVED,
F5E1D6091D337B419DF8AD02C6ADE48BEE8B1E7B_1561834497,2019-06-29T18:54:57.000Z,Traffic Hazard,30.260817,-97.884551,8514-8624 Southwest Pkwy,ARCHIVED,
77DA394B0E2560ECA0E20487E7441C5BFB5770BC_1568835153,2019-09-18T19:32:33.000Z,TRFC HAZD/ DEBRIS,30.321149,-97.690717,6700-7000 E US 290 HWY EB,ARCHIVED,
826AAE5B885CCF85B24973420339AB023B567B4E_1559734720,2019-06-05T11:38:40.000Z,COLLISION,30.08986,-97.734539,12306-12315 Fm 1625 Rd,ARCHIVED,
1A2D9204B47A686C709C7FB4D9CE3C6106935D7B_1559310063,2019-05-31T13:41:03.000Z,Traffic Hazard,30.336702,-97.719555,N Lamar Blvd & Justin Ln,ARCHIVED,
D37DE44396942BA1766014B1C7CD097677F59B17_1560297703,2019-06-12T00:01:43.000Z,COLLISION,30.348833,-97.55388,11300-blk E Us 290 Hwy Eb,ARCHIVED,
741C07500DE9571F0267456ADC47830465E658E9_1565550779,2019-08-11T19:12:59.000Z,Crash Service,30.471283,-97.797512,13945 N Us 183 Hwy Svrd Nb,ARCHIVED,
000B6E11CC7D4C971FBF68F3F1E28EDC93443FF3_1568189459,2019-09-11T08:10:59.000Z,zSTALLED VEHICLE,30.238795,-97.753554,2400 S Congress Ave,ARCHIVED,
1BDE811D408379BAD763800579CF2E7DD4D0131E_1559562250,2019-06-03T11:44:10.000Z,COLLISN/ LVNG SCN,30.180037,-97.68842,S US 183 HWY NB & COLTON RD,ARCHIVED,
F9645347D5B2C4DB96EDB49A55AD3B9451CA9F6E_1561381836,2019-06-24T13:10:36.000Z,Crash Urgent,30.341082,-97.716769,801 Sugaree Ave,ARCHIVED,
6DBB169C06C09B479392E3A636171E8714B46023_1561685137,2019-06-28T01:25:37.000Z,TRFC HAZD/ DEBRIS,30.09014,-97.654551,13900-15321 Eilers Rd,ARCHIVED,
9A6AA8B8B6919D3B97D0F40C9EDA85F5523C7DD2_1561504433,2019-06-25T23:13:53.000Z,Crash Service,30.266425,-97.740693,301 E 5th St,ARCHIVED,
CA59BCD3DA4DAAC52F3FCFDC0AB963F65CF421BC_1564600312,2019-07-31T19:11:52.000Z,Crash Service,30.348888,-97.693531,8503 N Ih 35 Svrd Nb,ARCHIVED,
B08FFF87998D20605F134B632CB8FA3398008116_1559861246,2019-06-06T22:47:26.000Z,Crash Service,30.356893,-97.732475,2525 W Anderson Ln,ARCHIVED,
CF9E834770BA6C82D76E63220EE31818C4752951_1559946375,2019-06-07T22:26:15.000Z,Traffic Hazard,30.306558,-97.75812,3200 N Mopac Expy Sb,ARCHIVED,
5053478148A345FC6440D360A7C3472114E7A350_1568165427,2019-09-11T01:30:27.000Z,Traffic Hazard,30.202786,-97.786371,Middleham Pl & King Albert,ARCHIVED,
F9ACA1E856D5E255C5BE2638827DD7CF87A08B1D_1563305477,2019-07-16T19:31:17.000Z,COLLISION WITH INJURY,30.152616,-97.670482,10400-10415 Fm 812 Rd,ARCHIVED,
634DE0A75896238BFD3F5886F6062F00DA3D0B56_1567285934,2019-08-31T21:12:14.000Z,Crash Service,30.415788,-97.647558,13902 Cambourne Dr,ARCHIVED,
D584553119A41BDAF5910302B5C7771774ABCD4D_1561034762,2019-06-20T12:46:02.000Z,zSTALLED VEHICLE,30.171548,-97.768529,7969 Bluff Springs Rd,ARCHIVED,
18C103DF09F1053DC5221AA29DC2D0FE8B19ED6D_1562176222,2019-07-03T17:50:22.000Z,Crash Service,30.222995,-97.764964,201 W BEN WHITE BLVD SVRD EB,ARCHIVED,
5C9B7D46FD8D929EB59C92FE99248FADC16B8D2F_1566943223,2019-08-27T22:00:23.000Z,Crash Service,30.218082,-97.690595,E Ben White Blvd Svrd Eb & E Riverside Dr,ARCHIVED,
5C9B7D46FD8D929EB59C92FE99248FADC16B8D2F_1561760147,2019-06-28T22:15:47.000Z,Traffic Hazard,30.291653,-97.758821,Windsor Rd & Hartford Rd,ARCHIVED,
01E3A3BB9CD2511B27D53D2F775104E07AC4F107_1559747284,2019-06-05T15:08:04.000Z,zSTALLED VEHICLE,30.237531,-97.822074,5000-blk S Mopac Expy Nb,ARCHIVED,
46A235EDB379D9CEE65285DE44555EC1C02ED713_1565880623,2019-08-15T14:50:23.000Z,Crash Urgent,30.237511,-97.738818,2000 S Ih 35 Nb,ARCHIVED,
415D2E4353963C539961C46AD289844F4093BA96_1560718967,2019-06-16T21:02:47.000Z,Crash Urgent,30.408237,-97.744716,11215 Research Blvd Svrd Nb,ARCHIVED,
CC6F6EDE7B271915DBA0F43119E441804A648724_1563141526,2019-07-14T21:58:46.000Z,zSTALLED VEHICLE,30.172456,-97.799554,W Slaughter Ln & S 1st St,ARCHIVED,
E618015D38390E684004B2436C007ED369F39629_1559366252,2019-06-01T05:17:32.000Z,Crash Urgent,30.215423,-97.883902,6825 Via Correto Dr,ARCHIVED,
0E315B1BE59D3D1B148177D3D2C3CC3FA6ADA692_1568381677,2019-09-13T13:34:37.000Z,Crash Urgent,30.178364,-97.883055,11300-11611 S Mopac Expy Nb,ARCHIVED,
A50274B028DF2DC7F5A78067724B2B8F7312F9B4_1561998164,2019-07-01T16:22:44.000Z,Traffic Hazard,30.225234,-97.832192,6000-BLK S MOPAC EXPY NB,ARCHIVED,
45E7CD730BC7DE3EA89EB190D1D1BDF4F3969F07_1561160275,2019-06-21T23:37:55.000Z,Crash Urgent,30.25056,-97.806215,3100 S Mopac Expy Sb,ARCHIVED,
39736DCBAFB7FA0A7BA7EFD0167B660291181970_1559651458,2019-06-04T12:30:58.000Z,Traffic Hazard,30.269062,-97.760793,1000-1417 W Cesar Chavez St,ARCHIVED,
375F9609C9962CCE0AD6CCAAABD80362ECD2B07F_1562193130,2019-07-03T22:32:10.000Z,Crash Service,30.476132,-97.767103,14016 N Fm 620 Rd Sb,ARCHIVED,
7C83F057E0C3BCAC5D8322031E3E959FD0E96716_1560044596,2019-06-09T01:43:16.000Z,COLLISION,30.26905,-97.786155,2710 BEE CAVES RD,ARCHIVED,
349C0309807F676DFB15970416DECBA5128E7FED_1568960256,2019-09-20T06:17:36.000Z,Crash Urgent,30.248157,-97.735785,900-1020 S Ih 35 Svrd Sb,ARCHIVED,
6FB8DA2DF1093B69F900C49091646F3470B0F13A_1559871940,2019-06-07T01:45:40.000Z,Traffic Hazard,30.363701,-97.636991,Samsung Blvd & E Braker Ln,ARCHIVED,
43EF78BF952F4756309200BB44EF9C7912C75037_1561471526,2019-06-25T14:05:26.000Z,BLOCKED DRIV/ HWY,30.343507,-97.646276,9908 SPRINGDALE RD,ARCHIVED,
BFBF712F9985A2F57F13FF1F56DCB6F5921A3B49_1565540562,2019-08-11T16:22:42.000Z,Traffic Hazard,30.293602,-97.67776,E 51st St & Springdale Rd,ARCHIVED,
F7582E683F6EE18F9F96A0AD2E2B538657F8F284_1564793208,2019-08-03T00:46:48.000Z,LOOSE LIVESTOCK,30.295988,-97.571055,10100-10424 N SH 130 SB,ARCHIVED,
3FD3280E5B62D32A0078C360EDCB3ACAA2DEA131_1561206423,2019-06-22T12:27:03.000Z,COLLISION WITH INJURY,30.275436,-97.914203,W SH 71 & SOUTHWEST PKWY,ARCHIVED,
487F7249133F47E44B4A80CF2A0CBAD298B56967_1559687177,2019-06-04T22:26:17.000Z,Crash Urgent,30.202115,-97.72015,6231 E Stassney Ln,ARCHIVED,
CC6F6EDE7B271915DBA0F43119E441804A648724_1568152448,2019-09-10T21:54:08.000Z,Traffic Hazard,30.392602,-97.7259,3300-3412 W Braker Ln,ARCHIVED,
ECBC54904EB7FE332C5764CBEFEEE200527FF160_1564441455,2019-07-29T23:04:15.000Z,Crash Urgent,30.113936,-97.80702,12700-13022 S Ih 35 Svrd Sb,ARCHIVED,
54C1792C99A96A96A2881600F0CCE1D81061E8B8_1567016950,2019-08-28T18:29:10.000Z,Crash Service,30.205687,-97.716841,6200 Burleson Rd,ARCHIVED,
683EE255F1CA66BE11148819896F8F560E126539_1562435198,2019-07-06T17:46:38.000Z,Crash Urgent,30.322967,-97.694179,Athletic Dr & Cameron Rd,ARCHIVED,
DB8DC2B7A3BB754178D96FE9B4E434D0C017825B_1566859414,2019-08-26T22:43:34.000Z,Crash Urgent,30.250377,-97.739965,800 E Riverside Dr,ARCHIVED,
CE576F7843F6F93E3C1E80495E2038C8438E5E59_1567642177,2019-09-05T00:09:37.000Z,COLLISION,30.394708,-97.644312,DESSAU RD & BRADBURY LN,ARCHIVED,
C8FEC85A455710F14E0055CA980D0E274E25B882_1562608877,2019-07-08T18:01:17.000Z,Crash Urgent,30.266597,-97.779691,901 S Mopac Expy Svrd Nb,ARCHIVED,
F881B44B0C8B0ACE5BC97CF6066FDA86C2AF6E18_1562542497,2019-07-07T23:34:57.000Z,Traffic Hazard,30.337933,-97.590531,11200-11424 N Sh 130 Svrd Sb,ARCHIVED,
B0203282B4E6A5CEEEB4E9B59DEA288DD545F6E4_1560636271,2019-06-15T22:04:31.000Z,zSTALLED VEHICLE,30.183156,-97.745291,6400 S Pleasant Valley Rd,ARCHIVED,
02CE1EA5906B8DA6A9BB82F1319CC83C99ED91E9_1559433563,2019-06-01T23:59:23.000Z,TRFC HAZD/ DEBRIS,30.29735,-97.796553,1405 Wild Cat Holw,ARCHIVED,
DC0CC2A90246E4EB2B2F873298C5E6D4C9233C74_1564076182,2019-07-25T17:36:22.000Z,COLLISION,30.259995,-97.616483,10508-11515 Fm 969 Rd,ARCHIVED,
D9935E84BD763CD4B8BE14CB7861F1266F659F31_1566411827,2019-08-21T18:23:47.000Z,Traffic Hazard,30.282292,-97.651914,7000-7425 Fm 969 Rd,ARCHIVED,
B5AFBB263F5617EAEF5523F5DDC8831C9EEA7609_1563202221,2019-07-15T14:50:21.000Z,COLLISION,30.139089,-97.70397,8309 Fm 1625 Rd,ARCHIVED,
50D6C3C9E4B3DD713FB1ADF7871F510727A64004_1568847468,2019-09-18T22:57:48.000Z,COLLISION WITH INJURY,30.134708,-97.853187,2100-2821 Bliss Spillar Rd,ARCHIVED,
69E356FC5B897FF52301D1A4D870E2862A05C244_1565327253,2019-08-09T05:07:33.000Z,Crash Urgent,30.162182,-97.789085,9500 S Ih 35 Svrd Sb,ARCHIVED,
E191806F057D4764D052354C3DC525868B91D707_1568484091,2019-09-14T18:01:31.000Z,Traffic Hazard,30.222414,-97.838866,4100-4232 W William Cannon Dr,ARCHIVED,
77086F48B88DC80058F6E5266C6BBB1C0EB826E0_1564499535,2019-07-30T15:12:15.000Z,Crash Urgent,30.225913,-97.762265,3801 S CONGRESS AVE,ARCHIVED,
509F6CCBC5A85A0D07F32BFF32186163BA8301B8_1559775400,2019-06-05T22:56:40.000Z,Crash Urgent,30.437194,-97.736062,Riata Vista Cir & W Parmer Ln,ARCHIVED,
42E12CB7198394BEB558DB2DC1F1A862366E1045_1568411567,2019-09-13T21:52:47.000Z,Crash Urgent,30.220354,-97.765522,S Congress Ave & Industrial Blvd,ARCHIVED,
6D79AC70FCCBE187D7F97AC9E62067753408BC0F_1562946087,2019-07-12T15:41:27.000Z,Crash Urgent,30.316441,-97.718566,400-499 E 53rd St,ARCHIVED,
EB9E8A480710C0251EE2986C3DDFBF399A5F1FBC_1568232026,2019-09-11T20:00:26.000Z,COLLISION,30.317123,-97.662896,0 MANOR TO ED BLUESTEIN NB RAMP,ARCHIVED,
87EF20E9B6F0828BCA0D3AA19C3BD11C5A1746C8_1568040674,2019-09-09T14:51:14.000Z,COLLISION,30.295683,-97.827296,0 BEE CAVES EB TO CAP TX NB RAMP,ARCHIVED,
736CCA45634B541786A2049311BC717ECBD88D60_1567191995,2019-08-30T19:06:35.000Z,Crash Urgent,30.167197,-97.790934,9100-BLK CULLEN LN,ARCHIVED,
9E8BEC5E0F6D9DD9250DC3B073EEB0901EB1F26F_1564710464,2019-08-02T01:47:44.000Z,Traffic Hazard,30.424199,-97.765893,7008 Fireoak Dr,ARCHIVED,
ED6938A0E411BB8E626DD202A335EF167A382A6C_1564436508,2019-07-29T21:41:48.000Z,Crash Urgent,30.35746,-97.689163,9200-9220 N Ih 35 Svrd Sb,ARCHIVED,
4A4AB45448022F0C738FE9E310148EA1EB7F856B_1569874757,2019-09-30T20:19:17.000Z,Crash Urgent,30.267095,-97.756971,100-201 B R Reynolds Dr,ARCHIVED,
F044273FF64E6267491ECB277F551DFD17D93576_1560438956,2019-06-13T15:15:56.000Z,Traffic Hazard,30.260857,-97.73584,90-99 N Ih 35 Svrd Nb,ARCHIVED,
54C1792C99A96A96A2881600F0CCE1D81061E8B8_1561575708,2019-06-26T19:01:48.000Z,Traffic Hazard,30.27697,-97.67927,1322 Delano St,ARCHIVED,
E918C0B5EC0D3599CC2BBDA9DC7BBBDF23816CE0_1560548647,2019-06-14T21:44:07.000Z,Crash Service,30.349837,-97.710927,8020 N Lamar Blvd Svrd Sb,ARCHIVED,
F7CB489B88FEBCB7886035D43260E3689936C893_1568212300,2019-09-11T14:31:40.000Z,Traffic Hazard,30.240909,-97.780896,Glen Allen & Glen Ora,ARCHIVED,
E90E88C880E48E96024E634381BA1AD4888E72E0_1563751382,2019-07-21T23:23:02.000Z,Crash Service,30.268589,-97.777352,2462-2467 Andrew Zilker Rd,ARCHIVED,
6F510F4A180384CE18F926AB595E20AE16FA1E2E_1559404699,2019-06-01T15:58:19.000Z,TRFC HAZD/ DEBRIS,30.387508,-97.906223,4400 N Fm 620 Rd,ARCHIVED,
ADABAF1DC5B7F34B10D06F9F8D60E7204053A7C1_1564779624,2019-08-02T21:00:24.000Z,COLLISION,30.306819,-97.940065,12700-blk W Sh 71,ARCHIVED,
F9ACA1E856D5E255C5BE2638827DD7CF87A08B1D_1561399691,2019-06-24T18:08:11.000Z,TRFC HAZD/ DEBRIS,30.441485,-97.692088,W Wells Branch Pkwy & Tandem Blvd,ARCHIVED,
6F0179C78C19C896ABF478785283768080523714_1560859069,2019-06-18T11:57:49.000Z,Crash Service,30.454427,-97.826871,11518 N Fm 620 Rd,ARCHIVED,
6A62415B43A0268F38F117F076DCE135705D7895_1562537624,2019-07-07T22:13:44.000Z,Traffic Hazard,30.250398,-97.687228,ED BLUESTEIN BLVD SB,ARCHIVED,
329CC95AA311EEEE243FF2D98207A438EF31F02C_1567844097,2019-09-07T08:14:57.000Z,Traffic Hazard,30.429584,-97.670613,14000 N Ih 35 Sb,ARCHIVED,
7167E28632050B446EDAC59DFF38370194317B4A_1562779094,2019-07-10T17:18:14.000Z,Traffic Hazard,30.153333,-97.797295,10100-11125 Old San Antonio Rd,ARCHIVED,
4A8785CC9F1B1064951B1AAEF4810DA59820E6ED_1564271667,2019-07-27T23:54:27.000Z,Crash Urgent,30.278241,-97.605898,11000 Decker Lake Rd,ARCHIVED,
5070BE49E5B2AEE2297A3F986768A4AA0E7B1442_1565880631,2019-08-15T14:50:31.000Z,Traffic Hazard,30.455444,-97.825791,Anderson Mill Rd & N Fm 620 Rd,ARCHIVED,
8F102B2BE79803391E93A93E7B21A98FEE3F781A_1560779036,2019-06-17T13:43:56.000Z,Crash Urgent,30.352421,-97.74888,7000 N MOPAC EXPY SB,ARCHIVED,
E188F8E43AD281AB31CD9097CAD0BA37487C2899_1561982842,2019-07-01T12:07:22.000Z,Traffic Hazard,30.349913,-97.702775,100-118 Jennifer Ln,ARCHIVED,
BA3DBA14E41B39260E6A718C2C4693FA5D1147D9_1563635733,2019-07-20T15:15:33.000Z,Crash Urgent,30.203254,-97.775365,5800 S Congress Ave,ARCHIVED,
E695AFAA4AA6E2B2ED116D730781E2D5014392B1_1562882095,2019-07-11T21:54:55.000Z,TRFC HAZD/ DEBRIS,30.152874,-97.670531,S FM 973 RD & FM 812 RD,ARCHIVED,
B58FB752388A4F5F1BBC1AA2353785F4EF11DABD_1565397606,2019-08-10T00:40:06.000Z,COLLISN/ LVNG SCN,30.444903,-97.694312,14300 Tandem Blvd,ARCHIVED,
8F723119A7842320B2BC984B04D2A76808E8EBD7_1568847114,2019-09-18T22:51:54.000Z,Crash Urgent,30.182364,-97.745816,CREEK BEND DR & S PLEASANT VALLEY RD,ARCHIVED,
155EC5070FFDF1966C65B39F96E7899A0F0E6399_1569229368,2019-09-23T09:02:48.000Z,Traffic Hazard,30.383489,-97.707809,10604 Lanshire Dr,ARCHIVED,
655030540AED981B558D2F880B20CCA6217D24E6_1561336260,2019-06-24T00:31:00.000Z,Traffic Hazard,30.233572,-97.765011,S 1st St & Twelve Oaks Ln,ARCHIVED,
ECD801D28D0A74E2CFCE2BFC97DF37B2543E7BA1_1563573725,2019-07-19T22:02:05.000Z,COLLISION/PRIVATE PROPERTY,30.455625,-97.654954,16101 White River Blvd,ARCHIVED,
A9124EF9C8C2B13244A095F46BD6E50CAAA5BE7D_1561009953,2019-06-20T05:52:33.000Z,COLLISION,30.416754,-97.576283,Cameron Rd & E Pecan St,ARCHIVED,
066B5BB7A384BED2EDCDC65D0BCAA57C1EE971D0_1560902546,2019-06-19T00:02:26.000Z,COLLISION,30.152076,-97.696513,7400-7415 S Us 183 Hwy,ARCHIVED,
E5C24FEF2E7AC4EA6E51308C08FBDCF083E70C20_1560128950,2019-06-10T01:09:10.000Z,Traffic Hazard,30.449813,-97.800597,Nene Dr & Woodland Village Dr,ARCHIVED,
321B5EA84A3B13ACC1628BC66F965531C18611DD_1564509239,2019-07-30T17:53:59.000Z,Crash Service,30.261782,-97.738792,E Cesar Chavez St & Red River St,ARCHIVED,
4E3BD263528BADFAE62199B6AC5FBE7CB4E81DEC_1568413105,2019-09-13T22:18:25.000Z,zSTALLED VEHICLE,30.369504,-97.719951,0 BURNET TO RESEARCH SB RAMP,ARCHIVED,
70B8DCB93382715A55CE5F2A8356EF5636A2D2DA_1559325559,2019-05-31T17:59:19.000Z,Crash Urgent,30.36073,-97.686826,9504 N Ih 35 Svrd Sb,ARCHIVED,
34C643598EAB0FE1BC1726E196C36057904DDA13_1565646583,2019-08-12T21:49:43.000Z,Crash Urgent,30.239054,-97.799321,4000-4143 S Capital Of Texas Hwy Svrd Nb,ARCHIVED,
E6CFA8E4A054B888D7A80898D1A7092AA631A302_1559946253,2019-06-07T22:24:13.000Z,zSTALLED VEHICLE,30.232393,-97.720396,E Riverside Dr & Wickersham Ln,ARCHIVED,
DC5A02AD7C6CC4B77E93DC175800619E7E684464_1563307691,2019-07-16T20:08:11.000Z,Crash Service,30.228119,-97.744938,2800 S Ih 35 Svrd Sb,ARCHIVED,
E918C0B5EC0D3599CC2BBDA9DC7BBBDF23816CE0_1565300685,2019-08-08T21:44:45.000Z,Crash Service,30.399142,-97.721871,3100 Esperanza Xing,ARCHIVED,
74651A0D02E97130ABB18882EBB61B9FE5884603_1562604501,2019-07-08T16:48:21.000Z,COLLISION,30.194137,-97.624945,E Sh 71 Svrd Eb & S Sh 130 Svrd Sb,ARCHIVED,
39E21432A7DCBA489697B4EF779F4B0C6F08B89F_1564890182,2019-08-04T03:43:02.000Z,Crash Urgent,30.17656,-97.834561,2621-2629 W SLAUGHTER LN,ARCHIVED,
9D4EBBA60FD8D43C36E800C3239CECBE9A06419F_1569087905,2019-09-21T17:45:05.000Z,Crash Urgent,30.196352,-97.845915,3601-3705 DAVIS LN,ARCHIVED,
B7CCD06EAE4373F089148CA12686DAE18E47697B_1563287443,2019-07-16T14:30:43.000Z,COLLISION,30.325639,-97.960458,3325-3499 S Fm 620 Rd,ARCHIVED,
7325A66A3FEB89A57828CEB42849FAF68EFC77CB_1560955396,2019-06-19T14:43:16.000Z,COLLISION,30.140522,-97.832968,W Fm 1626 Rd & Manchaca Rd,ARCHIVED,
564FD4F695747A12F20FB2F28E3C8198AD3BA8DE_1561952697,2019-07-01T03:44:57.000Z,Crash Urgent,30.262691,-97.742104,San Jacinto Blvd & E Cesar Chavez St,ARCHIVED,
722A7E9C6DCBB04ED1FFFE8D658EA03CE68F8E01_1562804361,2019-07-11T00:19:21.000Z,Crash Service,30.29783,-97.709133,4300 Airport Blvd,ARCHIVED,
6185B6DC968A9507570A4BCF063DD40BE8D62989_1561234323,2019-06-22T20:12:03.000Z,Traffic Hazard,30.498149,-97.775717,Avery Ranch Blvd & W Parmer Ln,ARCHIVED,
0C6C6202E87A7DF9FC1CF44B4ADE2F311CB5AC62_1567185103,2019-08-30T17:11:43.000Z,zSTALLED VEHICLE,30.410739,-97.69551,Metric Blvd & Lamplight Village Ave,ARCHIVED,
3C457CE18C2E37A4437E0201076AD638367EF0EA_1562011910,2019-07-01T20:11:50.000Z,Crash Service,30.258839,-97.735495,903 Spence St,ARCHIVED,
B7CA5DF711D07BA6D03B6EF004402A6594C77CD6_1563208333,2019-07-15T16:32:13.000Z,Crash Urgent,30.2585,-97.725606,1710 E 2nd St,ARCHIVED,
C6944467DA0C65A08C39BB5A0314CC143936EAA3_1563916253,2019-07-23T21:10:53.000Z,Traffic Hazard,30.280335,-97.75374,Windsor Rd & Enfield Rd,ARCHIVED,
ADABAF1DC5B7F34B10D06F9F8D60E7204053A7C1_1560602925,2019-06-15T12:48:45.000Z,zSTALLED VEHICLE,30.189208,-97.767899,E William Cannon Dr & Bluff Springs Rd,ARCHIVED,
DE7086705D37E33FB281DE6BCCAC20E203C576BE_1569161449,2019-09-22T14:10:49.000Z,Crash Urgent,30.337206,-97.696643,1000 E ANDERSON LN EB,ARCHIVED,
FEEF930093FE07AF383A9B8A7C02D0547D6F3F1E_1560378327,2019-06-12T22:25:27.000Z,Crash Urgent,30.266861,-97.740563,507 San Jacinto Blvd,ARCHIVED,
4339125B4702B7F6690B7ED9D765AA304F3B692D_1561128975,2019-06-21T14:56:15.000Z,Traffic Hazard,30.240144,-97.688599,300-322 Bastrop Hwy Sb,ARCHIVED,
F58488D89546773DC573388DC1F754B42B49B026_1561519662,2019-06-26T03:27:42.000Z,zSTALLED VEHICLE,30.194004,-97.781067,W William Cannon Dr & Skynook Dr,ARCHIVED,
84CBB8CB3AAA7A5A5F98AB30B5B0C948CCA74F93_1568930102,2019-09-19T21:55:02.000Z,Traffic Hazard,30.321641,-97.706581,6100-6101 E US 290 HWY SVRD EB,ARCHIVED,
95B6B92A51DFCE3BE7BF3BD8F8BC90E70445D645_1560462737,2019-06-13T21:52:17.000Z,Crash Urgent,30.151012,-97.833218,11601 Menchaca Rd,ARCHIVED,
FF17B1B381C67D36E520787D6B2FAE6F68421417_1559348026,2019-06-01T00:13:46.000Z,TRFC HAZD/ DEBRIS,30.285637,-97.804206,500 ROCKY RIVER RD,ARCHIVED,
2E2F7B99FBABB51EC37D8F54B164F309B2A6FC36_1563131567,2019-07-14T19:12:47.000Z,Crash Service,30.35337,-97.725024,Rutgers Ave & W Anderson Ln,ARCHIVED,
63B15C94F3EA3F01CFAF04A6732A0333968EAF29_1567347606,2019-09-01T14:20:06.000Z,zSTALLED VEHICLE,30.222631,-97.747587,S Ih 35 Nb & E Ben White To Ih 35 Nb Ramp,ARCHIVED,
0DE7F57BD4DB22D7E4A43004AEA93B1F0A484259_1568593696,2019-09-16T00:28:16.000Z,Crash Urgent,30.278523,-97.745151,W 15th St & Nueces St,ARCHIVED,
7161A2409087E392CF68559DDAC9F1B64B07510C_1566675419,2019-08-24T19:36:59.000Z,Traffic Hazard,30.389455,-97.745258,9700 Research Blvd Sb,ARCHIVED,
E9A20A4AF61C91B0232679BC583058B278FB2926_1569268691,2019-09-23T19:58:11.000Z,Crash Service,30.349686,-97.70705,500 W Powell Ln,ARCHIVED,
6A0129D59AA4967C0627C4C0803AE1A9A49F6DDD_1566420805,2019-08-21T20:53:25.000Z,Traffic Hazard,30.234061,-97.864779,W William Cannon Dr & W Us 290 Hwy,ARCHIVED,
C71CC62930CF523FCF54EFD029485F66FA5D839A_1567697142,2019-09-05T15:25:42.000Z,Traffic Hazard,30.21738,-97.767096,100-103 E ST ELMO RD,ARCHIVED,
26174F32DC06A3A1DA63F599279723A15BE2A422_1567732604,2019-09-06T01:16:44.000Z,Traffic Hazard,30.256879,-97.763113,TREADWELL ST & JESSIE ST,ARCHIVED,
00B4A051351B585E1F29FFCE2B7FF5D29D629966_1563578920,2019-07-19T23:28:40.000Z,Crash Urgent,30.352067,-97.678101,1400 E RUNDBERG LN,ARCHIVED,
0F85D55F03E24BEEBF29AA28050587A8E1DB7EEF_1568568392,2019-09-15T17:26:32.000Z,COLLISION,30.331364,-97.630771,9500 E Us 290 Hwy Svrd Wb,ARCHIVED,
